No.	Z Error(mm)	3D Error
266	5.120000	10.882349
267	0.960000	6.455793
268	5.120000	7.788058
269	9.280000	17.391816
270	4.800000	7.353656
271	0.960000	1.464837
272	8.960000	16.626751
273	1.920000	4.916796
274	0.640000	2.010041
275	1.920000	2.971849
276	2.240000	3.425800
277	0.640000	2.383540
278	0.000000	0.575083
279	3.520000	5.460074
280	0.320000	0.908004
281	1.280000	2.538579
282	0.320000	0.900170
283	1.600000	2.762458
284	1.280000	2.521882
285	1.280000	2.472197
286	0.640000	2.018547
287	0.640000	2.079438
288	0.960000	2.578454
289	0.640000	1.545783
290	0.960000	1.951584
291	0.960000	1.673547
292	0.960000	7.330696
293	1.600000	2.650773
294	0.640000	1.219516
295	0.640000	1.793725
296	1.280000	2.898777
297	1.600000	2.660565
298	1.920000	3.435699
299	0.960000	1.855308
300	1.280000	2.142715
301	4.480000	6.473814
302	3.840000	13.002524
303	6.720000	18.150666
304	1.280000	1.594372
305	2.240000	3.891325
306	3.520000	5.165921
307	1.920000	2.668447
308	0.640000	2.124657
309	1.280000	1.559705
310	15.360000	27.402545
311	0.960000	2.994840
312	3.200000	4.963202
313	1.920000	2.699921
314	8.640000	16.470136
315	4.480000	7.594207
316	0.640000	1.129851
317	20.480000	33.808031
318	21.440000	35.020693
319	0.000000	1.352123
320	0.320000	1.444138
321	0.320000	0.618054
322	14.080000	21.496280
323	17.280000	26.984872
324	2.560000	4.354998
325	18.880000	25.949257
326	1.280000	2.475443
327	0.320000	1.279182
328	1.280000	2.578749
329	0.000000	0.571949
330	2.560000	3.840022
331	17.920000	25.708081
332	5.440000	7.790897
333	20.480000	28.679121
334	6.400000	12.022531
335	3.840000	5.720267
336	6.080000	11.655653
337	4.800000	10.146571
338	16.960000	24.261201
339	6.080000	10.465086
340	5.760000	11.370133
341	3.840000	7.492881
342	4.480000	6.572260
343	6.720000	14.209944
344	0.320000	1.241406
345	7.360000	13.788947
346	8.320000	17.469071
347	6.720000	13.007579
348	5.760000	11.253954
349	4.800000	9.904730
350	17.280000	25.991592
351	6.400000	9.461398
352	5.760000	11.525623
353	1.920000	4.253540
354	2.240000	2.651132
355	0.640000	1.141109
356	1.280000	1.972026
357	6.080000	18.209065
358	1.280000	2.257321
359	4.160000	13.459880
360	1.280000	1.719756
361	4.800000	8.085987
362	2.240000	4.689201
363	0.640000	0.986508
364	1.280000	2.066536
365	6.400000	9.086772
366	3.200000	8.634779
367	0.960000	14.395950
368	27.520000	33.749513
369	0.960000	3.376107
370	7.680000	12.046979
371	3.520000	6.914997
372	7.680000	18.140841
373	1.280000	1.548424
374	0.000000	0.900060
375	9.600000	19.925486
376	0.960000	2.594506
377	11.520000	14.215651
378	5.440000	8.172486
379	3.200000	5.193458
380	5.760000	7.987246
381	6.400000	10.514181
382	1.600000	2.176872
383	2.240000	14.357575
384	5.440000	7.315143
385	1.600000	1.782401
386	5.120000	10.779082
387	2.560000	4.001160
388	4.800000	12.483149
389	0.960000	1.884469
390	2.880000	4.271877
391	6.720000	10.874113
392	6.400000	12.311994
393	1.600000	2.541305
394	8.000000	16.899245
395	0.640000	4.599758
396	0.320000	0.454606
397	0.960000	2.186071
398	15.040000	19.375148
399	0.960000	1.646356
400	0.960000	2.000782
401	0.320000	1.224083
402	0.960000	1.820039
403	0.640000	1.655232
404	0.320000	1.336239
405	0.320000	1.008476
406	4.800000	9.011315
407	1.920000	2.921018
408	1.280000	2.806648
409	3.520000	5.110737
410	0.000000	1.674476
411	1.920000	2.250601
412	1.600000	2.977113
413	0.000000	0.271159
414	0.320000	0.513953
415	1.920000	2.554129
416	1.920000	2.628001
417	0.320000	0.557729
418	0.320000	1.565019
419	0.960000	1.420616
420	2.240000	3.198868
421	1.600000	2.690384
422	1.280000	2.094598
423	0.640000	1.745238
424	1.280000	2.310274
425	0.320000	0.445489
426	0.000000	2.205959
427	2.240000	3.358452
428	0.960000	1.776686
429	0.320000	1.288469
430	1.280000	1.927370
431	0.640000	1.492714
432	0.000000	0.780985
433	3.200000	3.645770
434	0.640000	2.285099
435	2.240000	2.676193
436	2.560000	3.442394
437	3.520000	3.854666
438	3.840000	4.403598
439	0.320000	1.094750
440	1.280000	2.329433
441	4.160000	4.578572
442	4.800000	5.310462
443	0.320000	0.671224
444	2.880000	3.162583
445	0.640000	2.424274
446	2.880000	3.343121
447	0.960000	2.375198
448	1.920000	3.407740
449	0.640000	1.560139
450	2.880000	3.587113
451	11.200000	17.217057
452	2.880000	3.304543
453	0.960000	1.327379
454	4.480000	5.432724
455	5.440000	6.075537
456	10.240000	14.415822
457	1.280000	1.637926
458	0.960000	1.767096
459	1.280000	1.693650
460	0.960000	1.778158
461	0.000000	0.151600
462	0.000000	0.152510
463	2.560000	3.024665
464	0.640000	1.196822
465	1.920000	2.517231
466	0.000000	0.254492
467	1.920000	3.024483
468	9.920000	15.476052
469	1.600000	3.083397
470	2.240000	2.847201
471	3.520000	4.644295
472	0.320000	0.655742
473	2.880000	3.680226
474	3.520000	4.170656
475	0.640000	2.196666
476	1.280000	2.888156
477	0.640000	1.508605
478	1.280000	2.538779
479	3.520000	4.297107
480	8.960000	13.590645
481	1.280000	1.840120
482	2.560000	3.825081
483	4.160000	4.810772
484	0.320000	0.472144
485	0.640000	1.191376
486	3.840000	4.983936
487	8.640000	12.972305
488	1.600000	2.556165
489	2.240000	4.073967
490	0.640000	1.762105
491	1.920000	2.410236
492	1.600000	1.926936
493	1.600000	2.609388
494	1.600000	2.687612
495	0.000000	1.156215
496	1.600000	2.662023
497	0.000000	0.442532
498	2.240000	3.331885
499	0.000000	0.456759
500	0.320000	1.989915
501	0.960000	2.212981
502	0.640000	1.727147
503	1.600000	3.101674
504	0.640000	0.957915
505	0.640000	1.163151
506	0.960000	1.712275
507	2.240000	3.180379
508	0.960000	2.066872
509	0.640000	1.522253
510	0.320000	0.936652
511	0.640000	1.195522
512	0.000000	0.680723
513	1.280000	2.037608
514	0.320000	0.436656
515	0.320000	0.611605
516	0.000000	0.295957
517	1.920000	2.914091
518	0.640000	1.314041
519	0.640000	1.088714
520	0.000000	0.401505
521	0.640000	1.673209
522	0.320000	0.815361
523	0.320000	1.193705
524	1.280000	2.043506
525	0.960000	1.525952
526	1.280000	2.509405
527	0.640000	1.046610
528	4.800000	11.131311
529	0.000000	1.611319
530	0.640000	1.132064
531	0.960000	1.607020
532	0.960000	1.766330
533	1.280000	2.379011
534	1.280000	1.733306
535	4.480000	5.562010
536	4.480000	5.093963
537	1.600000	1.867378
538	0.960000	1.223036
539	1.920000	2.062263
540	0.000000	2.454127
541	0.320000	1.338402
542	2.560000	3.931704
543	2.240000	3.219552
544	2.880000	3.408545
545	3.840000	5.606547
546	2.240000	2.620542
547	0.320000	1.572155
548	2.560000	4.534505
549	0.000000	4.101566
550	0.640000	3.669999
551	0.640000	1.584095
552	0.320000	0.388153
553	0.640000	1.437149
554	2.560000	3.087717
555	2.880000	3.284139
556	2.880000	3.308268
557	1.920000	2.658273
558	2.240000	2.681754
559	4.160000	4.891767
560	4.800000	5.583324
561	0.640000	1.647152
562	0.960000	1.237236
563	0.960000	1.385515
564	1.920000	3.513192
565	1.920000	2.101559
566	1.600000	1.827958
567	0.320000	0.516590
568	0.640000	1.172102
569	2.240000	2.998696
570	1.920000	2.786706
571	3.520000	4.731895
572	1.920000	2.568918
573	0.000000	0.489888
574	1.280000	1.616800
575	0.640000	0.726470
576	0.320000	1.227610
577	2.560000	16.631800
578	16.320000	21.814666
579	5.760000	6.471057
580	16.640000	23.284945
581	0.960000	2.021579
582	0.640000	0.767938
583	1.920000	2.244137
584	2.880000	3.592147
585	3.840000	16.201931
586	3.840000	5.172443
587	0.640000	0.963237
588	1.280000	2.744967
589	8.320000	11.860201
590	6.720000	9.520028
591	7.040000	9.292316
592	1.920000	2.415520
593	0.320000	1.783532
594	8.320000	11.980346
595	1.920000	2.730972
596	0.640000	1.179023
597	7.040000	10.190326
598	6.720000	9.285336
599	7.040000	10.338527
600	7.040000	9.736177
601	7.680000	10.344085
602	8.320000	12.292836
603	8.000000	11.660966
604	0.960000	1.496824
605	4.160000	6.269124
606	5.760000	7.777943
607	8.640000	12.522259
608	8.960000	11.528969
609	3.520000	4.999601
610	6.720000	8.761178
611	0.320000	0.524129
612	6.400000	9.431267
613	4.480000	5.895260
614	2.240000	3.673724
615	9.600000	12.503321
616	4.800000	7.555219
617	6.080000	10.388082
618	7.040000	11.481193
619	4.800000	8.570364
620	4.160000	6.936222
621	8.960000	14.274046
622	8.000000	12.163966
623	6.720000	10.667311
624	1.920000	4.565401
625	0.320000	1.236960
626	7.040000	10.811840
627	8.960000	13.834035
628	6.720000	10.669128
629	6.080000	9.894787
630	5.760000	8.683674
631	6.080000	9.880193
632	6.400000	10.244151
633	5.120000	7.786656
634	7.040000	10.318244
635	9.280000	14.114565
636	8.960000	14.485042
637	4.160000	7.324102
638	1.600000	2.223244
639	0.000000	0.340717
640	0.000000	1.736020
641	0.960000	1.628953
642	2.880000	3.622973
643	1.920000	2.852805
644	0.000000	0.093359
645	1.600000	2.025565
646	0.000000	0.792335
647	2.240000	3.011419
648	0.640000	2.330821
649	0.320000	0.491478
650	0.640000	1.356921
651	0.960000	1.366256
652	2.560000	3.411316
653	1.280000	1.611709
654	0.640000	1.935447
655	0.320000	0.561519
656	1.280000	2.523830
657	0.640000	2.063321
658	0.320000	2.382804
659	1.600000	2.495034
660	0.960000	1.291159
661	0.640000	0.815829
662	2.560000	3.066982
663	0.320000	0.704484
664	0.640000	1.519960
665	1.600000	2.510667
666	1.280000	1.874801
667	3.200000	4.093746
668	0.000000	0.058031
669	0.320000	0.401680
670	0.320000	0.804439
671	0.320000	0.800516
672	2.560000	3.651296
673	0.320000	0.619833
674	1.920000	2.797603
675	0.640000	1.784106
676	0.000000	0.693380
677	1.920000	2.375818
678	1.920000	2.300818
679	1.600000	2.520167
680	1.600000	2.603545
681	0.960000	1.207382
682	1.600000	2.003773
683	0.320000	0.706839
684	1.280000	2.849675
685	0.640000	1.348851
686	0.320000	1.946067
687	1.280000	2.122167
688	0.320000	1.693177
689	0.320000	1.413857
690	0.640000	1.421397
691	1.280000	2.487441
692	0.640000	2.435513
693	1.600000	2.555152
694	1.600000	3.316954
695	0.960000	2.450482
696	0.320000	3.203158
697	0.640000	1.079284
698	0.960000	1.417186
699	0.640000	1.582585
700	0.640000	1.840881
701	0.000000	0.488368
702	0.960000	1.455839
703	0.000000	0.366045
704	1.280000	2.086266
705	0.960000	1.446356
706	1.600000	2.464708
707	1.280000	1.718700
708	0.320000	0.427095
709	1.920000	4.217424
710	9.920000	17.767315
711	0.320000	2.786750
712	0.960000	1.776738
713	0.320000	5.889350
714	0.320000	0.761261
715	1.280000	3.102257
716	0.960000	2.723233
717	1.280000	1.888525
718	0.640000	1.949337
719	0.320000	3.573453
720	0.960000	2.301212
721	0.000000	0.896277
722	4.480000	7.332075
723	3.200000	5.442043
724	0.320000	0.670885
725	1.600000	3.788196
726	0.000000	1.366632
727	3.840000	7.052617
728	0.960000	1.712454
729	2.240000	4.729086
730	0.000000	1.408238
731	1.600000	3.508720
732	1.600000	2.493854
733	2.560000	8.152249
734	1.280000	2.710406
735	1.600000	4.099417
736	1.280000	4.098754
737	0.960000	2.769244
738	0.320000	1.837771
739	1.600000	2.490725
740	0.000000	0.546380
741	0.640000	1.463707
742	0.960000	2.819508
743	3.520000	5.206026
744	0.960000	2.123162
745	2.880000	4.829936
746	2.240000	4.106716
747	0.320000	0.919191
748	0.000000	1.517065
749	0.960000	1.425200
750	1.600000	2.502665
751	0.640000	1.391488
752	0.320000	1.097890
753	0.000000	0.251317
754	0.320000	0.732262
755	1.600000	3.218694
756	0.640000	1.074576
757	0.320000	5.426631
758	0.000000	8.417037
759	12.800000	17.214760
760	1.920000	3.021202
761	0.640000	1.449337
762	6.400000	21.181665
763	4.160000	14.795920
764	1.920000	7.164981
765	0.000000	0.784031
766	1.600000	2.800672
767	0.000000	0.814091
768	0.640000	1.624375
769	1.280000	2.398447
770	0.640000	1.103137
771	0.960000	1.713233
772	0.960000	1.985301
773	0.000000	0.401926
774	0.000000	0.479617
775	0.320000	0.823465
776	0.000000	0.891082
777	0.320000	0.560475
778	0.960000	2.023596
779	0.320000	1.304575
780	0.320000	0.371910
781	1.280000	2.637384
782	0.000000	0.814894
783	0.640000	1.826086
784	1.920000	5.575981
785	0.960000	14.153303
786	4.800000	7.792800
787	2.560000	4.098742
788	1.600000	3.484856
789	3.200000	5.092868
790	10.560000	19.073550
791	2.560000	6.224741
792	0.960000	3.697018
793	1.920000	2.587427
794	6.080000	11.833067
795	3.840000	6.692021
796	2.880000	5.719658
797	5.120000	7.883617
798	1.600000	3.857162
799	1.600000	4.068768
800	2.560000	4.323376
801	1.920000	4.081535
802	2.240000	2.953068
803	0.320000	3.065079
804	1.920000	5.589188
805	6.400000	12.716527
806	13.760000	22.182764
807	5.760000	9.154145
808	4.160000	6.130964
809	3.840000	13.852421
810	0.960000	3.820924
811	4.800000	7.500860
812	2.880000	4.124008
813	13.760000	19.147731
814	4.480000	6.056008
815	2.560000	4.264425
816	0.320000	0.790843
817	5.120000	7.094875
818	1.920000	3.435744
819	2.560000	3.613884
820	3.840000	4.973385
821	12.480000	16.218876
822	6.080000	8.462578
823	5.120000	6.814104
824	14.080000	19.426578
825	4.480000	6.804499
826	15.040000	19.777510
827	1.920000	2.287968
828	3.200000	5.073909
829	2.880000	3.605002
830	6.080000	7.851564
831	6.400000	9.182840
832	2.240000	3.330566
833	6.720000	8.692152
834	3.520000	4.666400
835	12.480000	16.491276
836	6.400000	8.118491
837	3.840000	12.616529
838	3.520000	4.616304
839	0.320000	2.123765
840	0.320000	2.368444
841	0.960000	3.198354
842	1.920000	2.428696
843	1.280000	1.948558
844	2.240000	6.183937
845	3.840000	7.316749
846	0.960000	1.665112
847	5.760000	7.675931
848	0.000000	1.170334
849	0.640000	1.279573
850	3.200000	4.223368
851	3.200000	5.817403
852	0.960000	2.829105
853	1.600000	2.682116
854	2.880000	3.353931
855	1.920000	3.206661
856	2.240000	2.608467
857	0.000000	2.980626
858	2.560000	2.808136
859	0.640000	1.226467
860	0.320000	0.673129
861	1.280000	1.509113
862	0.640000	1.258671
863	1.280000	1.628301
864	2.560000	3.977377
865	1.600000	3.919709
866	9.600000	14.963064
867	10.880000	16.846154
868	14.720000	20.638862
869	10.560000	18.077733
870	4.800000	7.797345
871	5.440000	6.293284
872	14.720000	20.643636
873	0.960000	3.170295
874	0.960000	1.454948
875	8.000000	13.348871
876	2.240000	3.386012
877	0.640000	0.814496
878	1.280000	1.909618
879	0.640000	1.231464
880	0.320000	0.397635
881	1.600000	2.281188
882	16.960000	22.900026
883	8.000000	11.725260
884	0.640000	1.159280
885	0.640000	1.823780
886	5.120000	13.599031
887	3.200000	4.339516
888	0.960000	2.073059
889	7.680000	11.896652
890	4.160000	10.122980
891	9.920000	12.920663
892	5.120000	8.719399
893	8.000000	15.670706
894	0.640000	0.795469
895	3.200000	4.520937
896	0.000000	0.989597
897	8.320000	17.198026
898	9.920000	14.023330
899	1.600000	2.946905
900	0.640000	1.122609
901	2.560000	3.483238
902	0.960000	3.214224
903	9.280000	11.402472
904	0.640000	1.102490
905	0.320000	0.885205
906	5.120000	6.286068
907	1.600000	2.549642
908	9.600000	14.827086
909	2.560000	2.764130
910	0.960000	2.227343
911	1.280000	1.966870
912	2.560000	2.937127
913	0.640000	0.798855
914	0.640000	0.982954
915	1.280000	1.907896
916	0.320000	0.821690
917	0.320000	0.588929
918	2.560000	2.868361
919	0.320000	0.523289
920	1.600000	3.932713
921	2.240000	2.678601
922	0.640000	0.770253
923	0.960000	6.351598
924	2.880000	3.210342
925	0.640000	1.310634
926	0.640000	0.873978
927	1.280000	1.409641
928	0.960000	2.017785
929	2.880000	3.118621
930	1.920000	2.361695
931	1.920000	2.186470
932	0.640000	1.227142
933	1.280000	2.207988
934	1.280000	1.374476
935	2.560000	3.039114
936	1.280000	1.976499
937	0.960000	1.230061
938	1.600000	1.954307
939	2.240000	2.907060
940	0.960000	1.069373
941	0.960000	2.816158
942	3.840000	4.268718
943	3.200000	3.517523
944	0.640000	1.928060
945	2.240000	3.009300
946	2.560000	2.905662
947	0.640000	4.525790
948	3.200000	3.751613
949	0.960000	1.276477
950	0.320000	1.366408
951	0.320000	1.174982
952	3.200000	3.817054
953	0.640000	0.965810
954	1.280000	2.047251
955	0.000000	0.958770
956	2.560000	3.465655
957	0.960000	1.304955
958	2.560000	3.175512
959	1.920000	2.262633
960	0.320000	0.821690
961	0.320000	0.559205
962	2.240000	3.053313
963	0.320000	0.495025
964	2.240000	3.015431
965	1.280000	1.729473
966	0.960000	6.338487
967	0.640000	0.977945
968	1.280000	1.878260
969	0.320000	0.638710
970	1.920000	2.214258
971	0.960000	1.235994
972	2.240000	3.237861
973	0.320000	2.090068
974	2.560000	3.211163
975	2.880000	4.783183
976	0.000000	1.712803
977	0.000000	1.435645
978	3.840000	4.473922
979	2.240000	2.971234
980	0.640000	1.427406
981	0.640000	1.236863
982	1.280000	2.046087
983	1.280000	2.587361
984	0.000000	0.047947
985	0.640000	2.142208
986	0.000000	0.241945
987	2.560000	3.319352
988	0.320000	0.723597
989	0.000000	0.822370
990	1.600000	2.212589
991	1.280000	1.615000
992	14.720000	24.775713
993	0.640000	1.658086
994	0.000000	1.578826
995	0.960000	2.427365
996	2.240000	3.804034
997	1.920000	3.885733
998	0.640000	1.856413
999	0.000000	1.101831
1000	6.400000	12.490432
1001	0.320000	0.774107
1002	6.080000	12.035731
1003	5.120000	9.707237
1004	0.640000	1.879132
1005	1.600000	2.382354
1006	3.200000	4.937561
1007	0.320000	0.925387
1008	1.280000	1.909440
1009	0.960000	1.675900
1010	2.880000	4.690104
1011	1.600000	2.562754
1012	1.920000	4.001596
1013	2.880000	5.208043
1014	1.280000	1.927263
1015	0.640000	1.101627
1016	6.400000	12.276816
1017	5.760000	9.162456
1018	2.240000	3.378396
1019	7.360000	14.246509
1020	0.000000	0.402997
1021	8.000000	15.025857
1022	0.000000	1.411979
1023	0.640000	1.580596
1024	5.760000	12.229983
1025	0.320000	0.514594
1026	0.640000	1.925462
1027	3.840000	6.097077
1028	5.760000	12.627430
1029	6.720000	13.483290
1030	1.280000	2.711722
1031	0.320000	1.294523
1032	0.640000	0.966564
1033	8.000000	14.887369
1034	1.280000	2.254242
1035	6.400000	12.063155
1036	6.720000	13.532505
1037	0.320000	0.996598
1038	0.960000	2.043746
1039	3.200000	5.737584
1040	0.320000	0.764114
1041	9.280000	17.212835
1042	5.760000	13.472500
1043	2.560000	4.114080
1044	1.600000	3.524183
1045	0.640000	1.415339
1046	1.280000	3.006230
1047	7.360000	13.458279
1048	0.000000	1.186088
1049	1.280000	2.849795
1050	0.000000	0.278994
1051	7.680000	15.603018
1052	6.720000	12.293706
1053	0.320000	0.576213
1054	1.920000	3.235506
1055	2.880000	4.271221
1056	0.000000	1.384999
1057	1.600000	3.268955
1058	2.240000	3.287657
1059	2.240000	3.097651
1060	6.400000	11.303429
