19.200000	96.480000
22.080000	88.800000
21.120000	91.200000
25.920000	91.680000
29.760000	89.280000
15.360000	84.960000
23.040000	85.920000
18.240000	90.240000
25.920000	83.040000
15.360000	90.720000
27.840000	89.280000
25.920000	84.000000
19.200000	87.840000
19.200000	88.800000
21.120000	82.560000
10.560000	81.120000
22.080000	83.520000
21.120000	85.440000
22.080000	83.520000
20.160000	85.440000
28.800000	76.800000
28.800000	83.040000
31.680000	84.000000
29.760000	86.880000
30.720000	85.440000
31.680000	87.840000
35.520000	89.760000
33.600000	88.800000
18.240000	89.280000
27.840000	95.040000
37.440000	88.800000
32.640000	87.840000
28.800000	90.240000
29.760000	90.720000
22.080000	87.840000
23.040000	87.360000
33.600000	92.640000
33.600000	90.240000
28.800000	92.160000
33.600000	97.440000
24.960000	93.600000
34.560000	84.960000
34.560000	83.520000
24.960000	86.400000
20.160000	88.800000
25.920000	84.960000
35.520000	84.000000
32.640000	88.320000
29.760000	88.800000
19.200000	82.560000
17.280000	80.160000
20.160000	91.680000
24.000000	86.400000
21.120000	88.800000
22.080000	90.240000
24.960000	89.280000
27.840000	82.560000
25.920000	84.960000
15.360000	86.400000
25.920000	84.960000
25.920000	88.320000
24.960000	88.320000
35.520000	89.280000
33.600000	89.280000
29.760000	81.120000
24.960000	87.840000
31.680000	84.480000
30.720000	84.480000
26.880000	87.360000
26.880000	84.000000
32.640000	87.840000
27.840000	90.240000
26.880000	95.520000
27.840000	96.000000
18.240000	88.800000
18.240000	91.200000
6.720000	87.360000
18.240000	88.800000
30.720000	87.360000
30.720000	91.200000
17.280000	84.960000
29.760000	83.040000
22.080000	88.800000
25.920000	86.880000
26.880000	89.280000
24.000000	89.280000
23.040000	88.320000
31.680000	89.760000
12.480000	88.320000
17.280000	87.840000
19.200000	83.040000
33.600000	95.520000
30.720000	92.640000
29.760000	87.840000
26.880000	83.520000
18.240000	83.040000
21.120000	85.920000
30.720000	84.960000
30.720000	84.000000
28.800000	90.720000
35.520000	84.960000
24.960000	88.800000
31.680000	90.240000
25.920000	82.080000
19.200000	80.640000
16.320000	84.960000
15.360000	84.960000
27.840000	90.720000
30.720000	88.320000
14.400000	87.840000
21.120000	84.960000
26.880000	85.920000
20.160000	83.520000
39.360000	93.120000
32.640000	92.160000
28.800000	78.240000
29.760000	81.120000
25.920000	92.640000
26.880000	89.760000
28.800000	83.520000
26.880000	84.960000
21.120000	90.720000
19.200000	89.760000
32.640000	91.680000
34.560000	93.120000
25.920000	90.720000
27.840000	89.760000
41.280000	84.000000
30.720000	88.800000
29.760000	88.800000
28.800000	90.240000
30.720000	86.880000
30.720000	88.320000
26.880000	87.840000
26.880000	88.800000
29.760000	94.080000
33.600000	92.160000
26.880000	84.960000
29.760000	85.920000
28.800000	88.320000
21.120000	87.840000
26.880000	89.760000
21.120000	92.160000
28.800000	85.920000
25.920000	84.480000
23.040000	84.480000
21.120000	84.480000
25.920000	84.960000
25.920000	85.920000
24.960000	88.320000
17.280000	86.400000
17.280000	87.360000
22.080000	88.800000
24.960000	91.680000
23.040000	84.960000
18.240000	84.480000
25.920000	91.680000
26.880000	91.200000
26.880000	90.240000
30.720000	91.680000
24.960000	94.080000
29.760000	91.200000
28.800000	92.160000
28.800000	93.120000
26.880000	91.200000
30.720000	89.280000
28.800000	94.080000
30.720000	92.160000
29.760000	90.240000
26.880000	93.600000
26.880000	91.680000
27.840000	93.120000
29.760000	91.200000
13.440000	95.040000
28.800000	91.680000
29.760000	90.240000
32.640000	93.600000
26.880000	94.080000
25.920000	94.080000
28.800000	93.120000
31.680000	91.680000
33.600000	93.600000
29.760000	91.200000
30.720000	92.640000
30.720000	91.680000
31.680000	91.680000
30.720000	91.680000
28.800000	91.200000
32.640000	93.600000
32.640000	92.640000
31.680000	92.160000
33.600000	93.600000
25.920000	92.640000
33.600000	94.560000
33.600000	93.600000
32.640000	93.120000
36.480000	92.160000
36.480000	91.200000
34.560000	93.120000
33.600000	92.160000
32.640000	91.200000
34.560000	93.120000
34.560000	93.120000
27.840000	92.160000
32.640000	91.680000
33.600000	90.240000
34.560000	91.200000
35.520000	91.680000
31.680000	92.640000
25.920000	92.640000
36.480000	93.120000
33.600000	94.080000
32.640000	93.120000
32.640000	92.640000
33.600000	91.680000
36.480000	93.600000
33.600000	93.120000
36.480000	91.680000
33.600000	91.680000
24.960000	85.920000
21.120000	79.200000
27.840000	84.480000
24.000000	86.400000
31.680000	84.960000
24.960000	85.440000
29.760000	82.080000
26.880000	85.920000
28.800000	86.400000
30.720000	86.880000
29.760000	83.040000
27.840000	86.400000
25.920000	86.880000
25.920000	86.400000
26.880000	83.520000
24.000000	87.840000
24.000000	85.440000
28.800000	84.480000
28.800000	84.960000
28.800000	85.440000
28.800000	84.000000
27.840000	85.440000
25.920000	84.000000
27.840000	83.040000
26.880000	84.480000
23.040000	85.440000
25.920000	83.040000
24.960000	84.960000
26.880000	85.920000
27.840000	83.520000
29.760000	85.920000
27.840000	84.960000
24.000000	84.960000
23.040000	84.960000
27.840000	86.880000
21.120000	81.600000
24.960000	86.400000
26.880000	83.520000
24.960000	88.800000
28.800000	86.880000
30.720000	84.960000
32.640000	85.440000
27.840000	84.960000
29.760000	85.920000
27.840000	86.400000
28.800000	85.920000
23.040000	86.880000
30.720000	84.480000
25.920000	87.360000
33.600000	85.440000
29.760000	86.400000
25.920000	84.960000
24.960000	84.480000
28.800000	83.520000
26.880000	85.440000
29.760000	84.000000
28.800000	85.440000
30.720000	84.960000
24.000000	84.960000
28.800000	84.960000
30.720000	85.440000
30.720000	84.000000
28.800000	86.880000
30.720000	84.960000
29.760000	84.000000
23.040000	85.440000
32.640000	86.400000
29.760000	86.880000
30.720000	85.440000
29.760000	86.400000
26.880000	87.840000
28.800000	85.920000
29.760000	83.520000
29.760000	86.400000
26.880000	85.440000
31.680000	84.480000
28.800000	87.360000
29.760000	84.480000
31.680000	85.920000
29.760000	84.480000
29.760000	84.960000
20.160000	88.800000
25.920000	89.760000
24.960000	88.320000
23.040000	89.280000
25.920000	89.280000
21.120000	91.200000
22.080000	87.840000
24.000000	90.720000
23.040000	90.240000
18.240000	90.240000
21.120000	90.720000
24.960000	90.240000
22.080000	89.280000
24.000000	86.880000
21.120000	89.280000
17.280000	90.240000
19.200000	88.320000
24.000000	90.720000
20.160000	91.680000
21.120000	89.760000
18.240000	89.280000
19.200000	91.680000
20.160000	91.680000
29.760000	91.680000
35.520000	89.760000
27.840000	87.840000
24.960000	83.520000
26.880000	86.880000
21.120000	85.440000
24.000000	86.400000
24.000000	86.400000
24.000000	85.440000
27.840000	85.920000
24.960000	84.960000
27.840000	85.920000
28.800000	84.960000
26.880000	86.880000
26.880000	86.400000
23.040000	84.000000
27.840000	84.480000
25.920000	87.840000
25.920000	86.880000
24.960000	84.960000
24.960000	84.000000
24.960000	84.960000
24.960000	85.920000
24.000000	85.440000
32.640000	84.960000
21.120000	85.920000
26.880000	85.920000
27.840000	85.440000
29.760000	85.920000
31.680000	95.520000
29.760000	93.120000
30.720000	96.480000
34.560000	96.960000
33.600000	93.600000
32.640000	96.000000
33.600000	94.080000
33.600000	96.000000
29.760000	96.000000
29.760000	98.400000
30.720000	93.600000
32.640000	95.040000
31.680000	95.040000
28.800000	96.000000
32.640000	97.440000
28.800000	96.480000
32.640000	94.560000
30.720000	94.560000
32.640000	99.360000
30.720000	95.040000
30.720000	95.040000
29.760000	95.040000
30.720000	96.000000
32.640000	94.080000
33.600000	95.520000
31.680000	96.000000
32.640000	96.960000
27.840000	97.440000
32.640000	96.480000
31.680000	93.600000
35.520000	93.600000
21.120000	92.160000
