63.040000	93.440000
62.400000	89.920000
58.560000	90.880000
63.040000	92.160000
62.720000	90.560000
63.040000	84.800000
68.480000	85.760000
63.680000	87.680000
59.840000	81.600000
63.040000	88.320000
65.920000	85.440000
63.360000	79.360000
58.880000	85.440000
60.800000	88.000000
62.400000	82.880000
64.320000	81.280000
64.320000	81.600000
65.280000	83.840000
60.160000	82.880000
58.880000	85.120000
61.120000	80.640000
61.120000	80.000000
60.800000	84.800000
63.360000	85.120000
62.720000	86.400000
63.040000	87.040000
61.120000	88.960000
59.200000	87.040000
61.440000	87.360000
66.560000	90.880000
64.320000	86.720000
64.320000	86.720000
61.760000	88.640000
64.640000	88.960000
63.040000	85.760000
61.760000	85.120000
64.960000	91.200000
66.880000	91.200000
63.680000	91.520000
65.600000	95.360000
65.920000	93.760000
63.360000	86.400000
63.680000	83.200000
69.440000	85.760000
65.600000	85.120000
64.320000	84.480000
65.600000	85.120000
66.880000	88.960000
65.920000	90.880000
58.240000	82.880000
60.480000	78.720000
65.280000	91.840000
64.640000	88.320000
60.800000	88.000000
63.040000	91.840000
61.760000	88.960000
62.400000	80.640000
60.480000	82.880000
62.400000	87.680000
63.040000	86.400000
64.640000	87.040000
62.400000	88.960000
63.680000	88.320000
63.360000	89.280000
62.400000	85.440000
62.720000	85.440000
64.640000	84.160000
61.760000	84.480000
63.040000	88.000000
62.400000	82.880000
63.680000	86.080000
65.280000	86.400000
62.400000	96.000000
61.760000	95.040000
59.200000	87.360000
60.480000	89.600000
61.440000	86.080000
63.040000	86.400000
65.600000	88.000000
66.240000	91.200000
59.200000	82.880000
63.360000	82.880000
63.360000	88.640000
61.120000	86.080000
61.760000	87.680000
65.600000	85.760000
59.200000	87.680000
62.400000	87.680000
64.640000	86.080000
64.960000	85.760000
59.200000	82.560000
65.280000	93.760000
62.720000	92.160000
61.440000	86.720000
59.840000	84.800000
63.360000	82.560000
63.680000	85.120000
61.760000	82.880000
61.120000	83.200000
63.040000	89.280000
64.320000	85.760000
62.720000	89.280000
64.000000	89.280000
60.800000	80.640000
58.880000	80.320000
57.280000	85.120000
60.480000	86.720000
62.400000	93.440000
63.360000	90.240000
58.240000	86.080000
56.960000	84.160000
63.680000	83.520000
58.880000	81.920000
64.960000	90.240000
64.960000	90.240000
65.600000	76.800000
67.840000	79.360000
60.800000	90.240000
62.720000	86.720000
62.720000	82.560000
60.160000	84.160000
62.080000	90.240000
60.800000	89.600000
66.240000	89.920000
66.880000	88.000000
63.360000	87.360000
64.640000	87.360000
64.320000	85.760000
61.760000	88.320000
61.760000	89.280000
61.440000	88.000000
60.480000	88.960000
62.400000	87.680000
61.120000	87.360000
58.880000	88.640000
62.080000	93.120000
62.720000	92.480000
63.680000	85.120000
63.360000	86.080000
63.360000	86.080000
62.400000	84.160000
61.760000	88.960000
62.400000	90.880000
62.720000	83.520000
59.840000	84.480000
61.120000	85.120000
61.440000	84.160000
62.080000	84.800000
61.440000	84.160000
61.760000	87.680000
59.520000	85.120000
58.560000	85.760000
67.520000	85.760000
63.680000	87.360000
61.440000	83.520000
59.200000	83.200000
61.760000	93.440000
61.760000	90.880000
61.120000	88.960000
60.480000	89.920000
59.520000	94.720000
59.520000	91.520000
59.520000	92.480000
59.520000	93.440000
59.840000	91.200000
60.800000	88.960000
61.440000	94.400000
61.120000	92.480000
58.560000	90.880000
59.520000	92.160000
57.920000	91.840000
60.480000	91.520000
60.160000	90.880000
60.480000	90.880000
57.920000	92.160000
60.160000	89.600000
60.480000	92.800000
58.880000	94.400000
60.160000	92.800000
60.800000	94.400000
59.200000	91.840000
60.800000	93.120000
61.120000	91.520000
57.920000	92.800000
60.480000	93.440000
59.840000	92.800000
60.480000	92.160000
58.240000	92.160000
59.200000	93.760000
59.840000	92.480000
58.880000	92.160000
59.840000	93.440000
59.840000	92.480000
60.160000	94.080000
60.160000	93.120000
59.200000	92.800000
61.440000	91.200000
62.400000	91.520000
59.520000	92.480000
60.480000	92.800000
58.880000	91.520000
59.520000	92.160000
61.120000	93.440000
58.560000	91.520000
59.840000	91.200000
61.440000	89.920000
61.440000	91.840000
61.440000	92.160000
59.200000	93.760000
60.480000	90.560000
61.120000	92.800000
59.840000	94.080000
58.880000	94.080000
58.880000	92.480000
60.480000	91.520000
62.080000	93.760000
60.160000	93.120000
61.120000	91.520000
60.160000	91.520000
61.120000	86.400000
61.760000	85.760000
60.480000	84.480000
61.440000	85.120000
64.320000	85.120000
60.480000	84.160000
62.400000	82.880000
63.680000	85.440000
61.760000	85.120000
60.480000	87.040000
62.720000	82.880000
62.080000	85.760000
61.440000	85.440000
62.400000	85.440000
61.440000	83.520000
60.160000	86.720000
60.800000	84.160000
61.440000	83.200000
61.120000	85.440000
61.120000	85.760000
60.800000	84.800000
59.840000	85.440000
60.160000	84.480000
61.760000	83.840000
60.800000	85.120000
60.480000	86.400000
63.680000	83.200000
59.840000	85.120000
61.120000	86.080000
61.760000	83.200000
63.680000	86.080000
61.440000	85.120000
61.120000	84.160000
59.200000	84.800000
62.400000	87.040000
60.800000	81.920000
61.120000	85.760000
62.400000	83.520000
63.040000	86.080000
62.400000	86.720000
60.800000	84.800000
63.360000	84.800000
60.800000	85.120000
64.000000	85.760000
62.080000	85.760000
62.080000	86.080000
60.800000	86.080000
63.040000	84.160000
61.760000	86.400000
63.680000	87.040000
62.400000	85.440000
61.440000	84.480000
61.120000	83.520000
61.440000	84.800000
58.880000	84.480000
61.120000	83.840000
61.440000	84.160000
61.760000	85.440000
56.640000	85.440000
61.440000	84.160000
62.080000	84.480000
63.040000	84.480000
60.480000	86.720000
62.080000	84.480000
59.520000	83.520000
56.320000	85.120000
64.320000	86.400000
61.760000	86.080000
62.400000	85.760000
61.440000	85.760000
60.800000	87.360000
63.040000	86.080000
60.800000	85.120000
60.480000	86.720000
61.120000	85.440000
61.440000	83.840000
62.400000	86.400000
61.440000	84.800000
63.360000	85.760000
61.120000	84.480000
61.440000	85.120000
64.000000	85.760000
67.200000	88.640000
64.960000	86.720000
65.920000	85.440000
68.160000	86.080000
64.640000	86.400000
66.240000	84.160000
63.040000	87.680000
64.320000	86.720000
66.560000	85.120000
65.280000	87.040000
65.920000	87.040000
65.600000	85.760000
63.680000	85.120000
65.280000	86.400000
62.400000	87.040000
64.640000	84.480000
66.240000	86.080000
62.720000	87.680000
63.040000	87.040000
62.080000	86.400000
63.040000	88.960000
64.000000	88.320000
63.360000	91.520000
66.880000	88.640000
64.320000	86.720000
64.000000	84.480000
63.040000	88.000000
61.120000	85.760000
64.000000	87.040000
63.680000	86.400000
62.080000	85.760000
63.040000	86.080000
62.720000	85.760000
64.320000	86.400000
65.280000	85.120000
63.680000	88.000000
64.960000	87.040000
60.800000	84.480000
62.400000	85.760000
64.000000	88.640000
61.120000	88.000000
62.400000	85.120000
62.400000	84.480000
62.080000	85.440000
63.040000	86.400000
60.800000	85.440000
63.360000	84.800000
62.400000	87.680000
61.760000	87.360000
62.720000	87.040000
63.680000	87.040000
63.040000	94.720000
61.760000	93.120000
62.080000	96.320000
65.920000	97.600000
63.680000	92.480000
62.400000	96.640000
63.360000	93.760000
64.000000	96.320000
60.480000	96.640000
62.080000	97.280000
60.800000	93.120000
63.040000	94.400000
63.040000	93.440000
59.520000	95.360000
62.080000	96.640000
60.800000	96.320000
62.720000	94.400000
62.400000	94.080000
