No.	Z Error(mm)	3D Error
1	2.240000	2.636719
2	4.480000	4.641882
3	5.440000	5.642576
4	1.600000	1.914925
5	1.920000	2.350356
6	1.920000	2.517572
7	3.200000	3.449133
8	1.600000	1.760251
9	1.280000	1.829865
10	1.600000	3.983196
11	4.160000	5.195011
12	6.400000	6.616117
13	3.200000	3.400405
14	1.600000	1.737734
15	3.520000	3.936528
16	4.800000	5.093266
17	5.120000	5.336866
18	3.520000	3.975590
19	5.760000	6.085081
20	4.160000	4.774990
21	5.120000	5.348620
22	4.160000	4.277073
23	4.480000	4.913294
24	1.920000	2.825219
25	4.800000	4.943078
26	5.120000	5.542478
27	5.120000	5.476511
28	6.720000	6.856775
29	0.320000	1.811889
30	2.560000	3.566479
31	4.800000	5.207798
32	3.200000	3.422806
33	1.920000	2.705781
34	0.640000	2.094488
35	5.440000	6.053150
36	4.800000	5.554022
37	0.000000	2.557376
38	0.320000	1.171960
39	2.240000	3.251870
40	0.000000	0.000000
41	3.200000	3.699312
42	0.320000	0.858752
43	3.200000	3.382926
44	12.480000	12.641685
45	3.840000	4.104207
46	4.160000	4.484160
47	1.280000	1.854616
48	3.200000	3.365047
49	0.640000	0.908554
50	0.640000	0.921268
51	3.520000	3.560345
52	1.600000	2.542308
53	2.560000	2.600092
54	0.320000	0.460569
55	0.320000	1.212492
56	2.880000	3.109292
57	5.760000	6.285239
58	6.400000	7.293370
59	0.320000	0.981427
60	0.640000	0.683105
61	2.240000	2.329430
62	0.320000	0.363031
63	2.880000	3.032647
64	2.880000	2.968129
65	4.800000	5.117631
66	2.240000	2.433684
67	2.240000	2.269716
68	3.520000	3.655454
69	4.480000	4.763375
70	2.880000	3.111977
71	4.480000	4.624674
72	2.880000	2.963456
73	1.920000	2.581676
74	0.960000	2.117179
75	4.480000	4.711269
76	4.480000	4.625947
77	2.560000	2.669532
78	4.480000	4.682769
79	0.960000	1.271817
80	0.320000	0.569097
81	1.920000	2.105927
82	2.560000	2.985010
83	4.160000	4.817108
84	3.840000	4.420389
85	3.840000	4.506093
86	0.960000	1.249219
87	2.240000	2.436317
88	5.440000	5.574960
89	2.240000	3.039630
90	0.960000	1.768889
91	4.800000	4.840772
92	0.640000	0.793320
93	0.960000	1.453850
94	5.120000	5.414556
95	3.520000	3.683555
96	5.440000	6.241854
97	3.840000	4.379092
98	2.880000	2.953170
99	4.480000	4.544371
100	2.240000	2.492610
101	1.280000	1.554859
102	5.120000	5.181451
103	4.480000	4.705821
104	4.160000	4.268357
105	0.960000	1.256088
106	7.040000	7.530460
107	6.720000	7.225786
108	2.560000	2.898713
109	3.840000	3.978035
110	1.280000	1.943635
111	3.840000	4.006530
112	5.760000	5.933637
113	4.480000	4.628040
114	0.960000	1.145183
115	3.840000	3.958449
116	0.000000	1.290377
117	2.880000	3.001814
118	2.560000	3.175875
119	0.640000	0.845798
120	3.520000	3.913984
121	3.520000	3.900169
122	2.240000	2.361356
123	3.520000	3.846530
124	0.960000	1.037712
125	2.240000	3.478933
126	2.560000	3.033524
127	1.920000	2.111846
128	1.600000	1.699996
129	3.200000	3.535349
130	3.840000	3.928876
131	4.160000	4.584214
132	8.640000	8.841874
133	3.840000	3.888431
134	1.280000	1.870605
135	2.560000	2.964907
136	3.840000	4.045717
137	2.880000	3.066216
138	6.080000	6.607645
139	5.120000	5.614610
140	0.640000	0.670781
141	5.760000	5.964476
142	3.840000	4.054688
143	3.200000	3.704969
144	2.880000	3.034981
145	0.960000	1.108029
146	4.480000	4.713913
147	2.880000	3.027611
148	1.920000	2.079819
149	2.240000	2.375516
150	0.320000	0.626883
151	2.880000	2.971808
152	3.200000	3.457213
153	1.600000	1.642064
154	3.200000	3.540834
155	4.800000	5.088180
156	8.320000	8.452250
157	0.640000	2.140030
158	1.280000	1.386275
159	4.480000	4.694415
160	2.240000	2.272845
161	0.960000	2.097970
162	2.560000	2.783785
163	2.880000	3.086106
164	1.280000	1.677124
165	2.560000	3.170259
166	3.520000	3.617601
167	0.960000	1.916315
168	2.880000	3.447364
169	1.920000	2.795153
170	4.480000	4.652628
171	2.880000	2.983186
172	1.600000	1.624580
173	1.920000	2.378807
174	1.600000	1.620636
175	1.280000	1.465967
176	3.840000	4.075938
177	0.000000	0.971517
178	3.520000	3.616482
179	3.520000	3.986775
180	2.560000	2.840382
181	4.800000	5.157365
182	0.000000	1.468071
183	1.920000	2.679605
184	0.960000	1.036108
185	2.880000	3.133800
186	2.880000	3.005003
187	1.920000	1.970145
188	1.280000	2.401404
189	4.480000	4.609349
190	4.480000	5.123483
191	3.840000	4.477314
192	2.880000	3.456819
193	2.560000	5.450658
194	2.880000	4.162692
195	3.520000	3.961478
196	0.960000	4.795005
197	2.560000	2.628704
198	6.400000	6.710973
199	4.160000	5.047919
200	2.240000	3.066489
201	0.640000	1.894767
202	0.320000	3.162864
203	1.920000	2.511445
204	3.520000	3.802411
205	2.240000	2.833974
206	4.160000	4.836505
207	4.480000	4.833162
208	0.640000	2.635645
209	1.920000	3.381479
210	4.160000	5.103111
211	2.880000	3.173398
212	1.600000	2.758730
213	1.600000	4.039202
214	4.800000	5.185106
215	3.520000	4.916208
216	1.280000	2.604566
217	0.320000	3.140356
218	5.440000	6.297490
219	1.600000	2.542356
220	1.920000	1.941163
221	2.560000	2.681953
222	2.880000	3.032647
223	1.280000	2.317720
224	1.280000	1.327531
225	2.560000	2.788004
226	2.880000	3.118690
227	4.480000	4.624090
228	0.960000	3.462298
229	1.600000	3.342302
230	1.280000	1.758983
231	1.920000	2.042844
232	2.240000	2.639599
233	4.160000	4.382680
234	3.520000	3.575478
235	1.600000	2.211515
236	0.960000	1.408413
237	0.960000	1.059875
238	3.840000	4.257065
239	1.600000	1.772060
240	0.960000	1.349454
241	3.520000	3.667383
242	5.440000	5.839115
243	1.600000	3.338942
244	4.160000	4.273048
245	3.200000	3.278421
246	3.200000	3.390095
247	0.640000	1.053510
248	0.640000	0.766515
249	0.320000	1.262428
250	0.640000	0.746187
251	1.920000	2.404957
252	2.240000	2.268518
253	2.560000	2.708364
254	1.600000	1.635559
255	2.560000	2.670258
256	2.240000	2.354944
257	4.160000	4.346372
258	3.200000	3.388352
259	5.120000	5.134861
260	0.960000	1.051777
261	3.520000	3.624184
262	4.160000	4.245730
263	3.840000	3.918564
264	0.640000	0.710900
265	3.200000	3.293191
266	0.960000	1.077829
267	0.640000	0.690035
268	4.480000	4.586423
269	2.560000	2.650854
270	2.560000	2.626682
271	1.600000	1.827788
272	0.640000	0.800586
273	3.200000	3.334490
274	3.200000	3.447967
275	3.200000	3.319843
276	1.280000	1.394974
277	3.840000	4.066377
278	2.560000	3.071619
279	3.840000	4.031087
280	2.240000	2.350745
281	0.640000	0.803730
282	1.600000	2.310255
283	3.840000	3.963761
284	2.240000	2.506340
285	0.000000	0.039197
286	4.160000	4.470626
287	0.640000	1.673454
288	4.160000	4.646466
289	0.960000	2.731078
290	0.960000	1.032714
291	1.920000	2.235861
292	2.880000	3.145012
293	0.960000	1.053724
294	2.880000	3.933335
295	0.640000	1.527932
296	0.000000	0.823152
297	0.960000	2.680812
298	1.280000	1.967467
299	4.480000	5.138801
300	0.960000	1.152783
301	1.600000	2.209651
302	1.600000	2.082763
303	1.920000	2.084121
304	3.520000	3.876078
305	2.240000	2.922111
306	1.600000	1.956183
307	1.600000	1.740050
308	2.880000	3.201531
309	0.320000	2.523559
310	3.200000	3.355081
311	2.560000	3.047910
312	1.920000	2.911429
313	2.880000	3.545703
314	3.840000	4.266667
315	1.280000	3.063988
316	1.600000	2.970554
317	0.960000	2.767290
318	0.000000	4.524095
319	2.240000	4.969305
320	2.240000	2.870212
321	1.920000	3.473751
322	4.800000	5.080466
323	2.880000	3.903610
324	4.480000	5.016242
325	0.640000	1.278275
326	0.000000	0.149515
327	4.480000	5.527129
328	4.160000	4.647804
329	1.920000	3.536596
330	4.160000	5.141273
331	4.480000	5.613225
332	1.280000	2.199848
333	1.600000	1.869825
334	2.560000	3.056598
335	3.520000	4.018451
336	0.960000	2.158639
337	4.160000	4.725460
338	1.600000	4.011240
339	2.880000	3.716494
340	1.920000	2.568211
341	3.200000	3.495257
342	1.280000	1.478515
343	2.240000	2.592747
344	0.960000	1.270073
345	4.160000	4.455291
346	0.960000	2.123481
347	1.920000	2.175166
348	0.000000	0.852969
349	5.120000	5.664771
350	3.520000	3.884652
351	3.200000	3.528692
352	0.640000	2.195284
353	4.800000	4.998839
354	0.320000	0.480434
355	3.520000	3.977605
356	2.240000	2.252505
357	4.160000	4.823670
358	2.880000	3.197456
359	4.160000	4.313596
360	3.520000	3.579924
361	3.200000	3.437367
362	3.840000	4.075430
363	1.600000	1.627234
364	1.920000	2.102253
365	2.240000	2.299155
366	3.200000	3.663373
367	4.800000	5.155690
368	5.120000	5.450363
369	1.600000	1.886231
370	3.520000	3.677104
371	2.560000	2.694059
372	4.160000	4.273037
373	2.560000	2.890743
374	2.240000	2.289172
375	5.440000	5.570997
376	1.920000	2.031929
377	4.800000	4.973766
378	2.240000	2.370918
379	2.240000	2.567544
380	3.520000	3.672295
381	5.120000	5.278897
382	1.600000	1.755396
383	0.960000	1.021509
384	2.560000	2.643664
385	0.320000	1.335342
386	4.480000	4.793977
387	4.480000	4.797371
388	3.520000	3.853453
389	6.400000	6.774859
390	2.880000	3.048154
391	3.520000	4.092784
392	3.200000	3.371257
393	4.160000	4.390412
394	2.560000	2.577244
395	3.200000	3.541141
396	4.160000	4.381338
397	1.280000	3.344343
398	3.520000	4.300034
399	0.320000	1.802250
400	0.960000	1.713973
401	4.160000	4.319661
402	0.640000	1.157581
403	0.640000	1.381351
404	4.160000	4.496872
405	2.240000	2.768491
406	8.320000	8.553273
407	0.000000	0.178408
408	1.600000	1.770773
409	6.400000	6.591168
410	0.640000	1.282138
411	3.520000	4.044302
412	4.480000	4.876033
413	1.600000	1.784438
414	1.920000	2.305318
415	0.000000	1.139262
416	2.880000	3.191806
417	3.520000	3.766453
418	1.280000	1.434026
419	1.600000	1.825794
420	4.160000	4.504262
421	4.480000	4.631291
422	0.320000	0.899011
423	5.120000	5.369543
424	5.760000	6.181436
425	4.480000	5.168859
426	5.440000	5.885654
427	1.920000	2.741373
428	0.960000	1.492090
429	3.520000	3.655286
430	4.160000	4.367314
431	2.240000	2.401967
432	1.280000	2.534526
433	3.840000	3.933927
434	5.120000	5.349840
435	0.960000	1.028875
436	3.840000	3.982337
437	1.920000	2.407542
438	2.240000	2.560580
439	0.960000	1.039492
440	1.920000	2.088265
441	3.520000	3.796231
442	2.560000	2.732615
443	3.520000	3.711645
444	0.640000	0.795105
445	0.000000	0.150297
446	0.320000	0.550538
447	0.320000	0.890308
448	0.640000	1.883329
449	2.880000	2.989506
450	1.920000	2.060018
451	0.320000	0.559266
452	2.560000	2.847501
453	2.880000	3.200624
454	1.600000	1.928347
455	0.640000	1.099177
456	3.520000	3.775443
457	0.960000	1.703020
458	0.960000	1.706406
459	1.920000	2.598670
460	3.200000	3.659869
461	2.240000	2.409038
462	0.960000	1.157588
463	3.200000	3.575301
464	0.960000	1.029299
465	1.280000	1.830947
466	2.560000	3.041906
467	4.800000	5.234381
468	3.200000	3.557166
469	1.280000	2.207264
470	1.280000	1.644047
471	1.920000	2.443629
472	2.240000	2.603712
473	0.960000	1.158022
474	0.640000	1.169436
475	4.160000	4.348961
476	2.880000	3.406430
477	2.880000	3.179908
478	3.840000	4.283282
479	1.600000	1.981524
480	1.280000	1.346990
481	4.160000	4.362971
482	0.960000	1.039381
483	4.480000	5.034599
484	1.280000	2.142721
485	0.320000	1.186129
486	0.320000	1.925977
487	0.000000	0.762748
488	2.880000	3.145840
489	2.560000	2.839166
490	1.920000	2.037038
491	0.640000	0.801454
492	2.240000	2.256661
493	2.560000	2.778072
494	1.280000	1.613856
495	1.280000	2.182348
496	1.280000	1.368439
497	1.280000	2.001407
498	2.240000	2.343888
499	0.000000	1.492132
500	4.160000	4.360875
501	2.240000	2.320621
502	2.880000	3.101450
503	0.960000	1.012201
504	2.880000	3.476701
